,exp,run,snapshot,pixel_similarity,structural_similarity,mean_squared_error,class
1250,baseline_exp_layout_6,f,0,1.0,1.0,0.0,buggy
1251,baseline_exp_layout_6,f,1,0.9658173285590278,0.986930658073658,44.486246744791664,buggy
1252,baseline_exp_layout_6,f,2,0.9573190646701388,0.9794820181871164,158.0713720703125,buggy
1253,baseline_exp_layout_6,f,3,0.9330314127604168,0.9548949884925884,427.5949867078993,buggy
1254,baseline_exp_layout_6,f,4,0.9310243055555556,0.9542101798787888,373.2464328342014,buggy
1255,baseline_exp_layout_6,f,5,0.9405636935763888,0.9596954142532188,318.65157741970484,buggy
1256,baseline_exp_layout_6,f,6,0.9255677625868056,0.949808996191154,409.2579109700521,buggy
1257,baseline_exp_layout_6,f,7,0.9289369032118056,0.950525514065585,415.4130908203125,buggy
1258,baseline_exp_layout_6,f,8,0.9234920247395834,0.9462431555545968,451.2482538519965,buggy
1259,baseline_exp_layout_6,f,9,0.8163018120659722,0.9368756679752402,460.2646050347222,buggy
1260,baseline_exp_layout_6,g,0,1.0,1.0,0.0,buggy
1261,baseline_exp_layout_6,g,1,0.9956266276041666,0.996699376397366,35.403598904079864,buggy
1262,baseline_exp_layout_6,g,2,0.9901801215277778,0.9918139772036636,80.2362925889757,buggy
1263,baseline_exp_layout_6,g,3,0.9812386067708332,0.9857009481165208,179.09664279513888,buggy
1264,baseline_exp_layout_6,g,4,0.9615074327256944,0.9655237978762392,376.2830501302083,buggy
1265,baseline_exp_layout_6,g,5,0.9585788302951388,0.9640540202232668,384.20614935980905,buggy
1266,baseline_exp_layout_6,g,6,0.9570049370659722,0.9615525789546272,394.6250306532118,buggy
1267,baseline_exp_layout_6,g,7,0.9487877061631944,0.9545818135583982,451.15648356119794,buggy
1268,baseline_exp_layout_6,g,8,0.9515288628472224,0.9573110142168432,492.756646592882,buggy
1269,baseline_exp_layout_6,g,9,0.8440662977430555,0.9423538425564224,444.8320258246528,buggy
1270,baseline_exp_layout_6,h,0,1.0,1.0,0.0,buggy
1271,baseline_exp_layout_6,h,1,0.9722043185763888,0.9897065397259848,41.39833848741319,buggy
1272,baseline_exp_layout_6,h,2,0.9591566297743056,0.9782306607785328,219.0925916883681,buggy
1273,baseline_exp_layout_6,h,3,0.94402099609375,0.9628326883391995,356.71201850043406,buggy
1274,baseline_exp_layout_6,h,4,0.9593679470486112,0.978672664903693,77.92027994791667,buggy
1275,baseline_exp_layout_6,h,5,0.9574058702256945,0.9757033884574864,226.5876038953993,buggy
1276,baseline_exp_layout_6,h,6,0.928837890625,0.9510836020538334,476.3170836046007,buggy
1277,baseline_exp_layout_6,h,7,0.9297580295138888,0.9487921874866936,500.32789442274304,buggy
1278,baseline_exp_layout_6,h,8,0.9222105577256944,0.943249093499042,536.9251646592882,buggy
1279,baseline_exp_layout_6,h,9,0.9019045681423612,0.959314625590394,174.05876817491318,buggy
1280,baseline_exp_layout_6,i,0,1.0,1.0,0.0,buggy
1281,baseline_exp_layout_6,i,1,0.9248491753472222,0.9571849742350488,279.03197292751736,buggy
1282,baseline_exp_layout_6,i,2,0.9191845703125,0.9504145178416488,383.9452620442708,buggy
1283,baseline_exp_layout_6,i,3,0.9476291232638888,0.9654739961680092,300.30507486979167,buggy
1284,baseline_exp_layout_6,i,4,0.9499614800347222,0.9686807508671578,210.29060248480903,buggy
1285,baseline_exp_layout_6,i,5,0.9381220160590278,0.9579297679830516,419.6820263671875,buggy
1286,baseline_exp_layout_6,i,6,0.9415901692708334,0.9594700973152523,321.66390733506944,buggy
1287,baseline_exp_layout_6,i,7,0.9438888888888888,0.959742039698276,246.5084730360243,buggy
1288,baseline_exp_layout_6,i,8,0.9263620334201388,0.9467224835194278,446.3461168077257,buggy
1289,baseline_exp_layout_6,i,9,0.8141631401909722,0.9381255808287908,377.86924126519096,buggy
1290,baseline_exp_layout_6,j,0,1.0,1.0,0.0,buggy
1291,baseline_exp_layout_6,j,1,0.9454144965277778,0.9641322343810828,344.2288617621528,buggy
1292,baseline_exp_layout_6,j,2,0.9401554361979166,0.9601904065037012,381.2447056749132,buggy
1293,baseline_exp_layout_6,j,3,0.9411737738715278,0.9601575455009896,380.8006469726562,buggy
1294,baseline_exp_layout_6,j,4,0.9402680121527778,0.9599467850704282,350.4557500542535,buggy
1295,baseline_exp_layout_6,j,5,0.9339976671006944,0.9562587157336614,401.5041088867188,buggy
1296,baseline_exp_layout_6,j,6,0.9308119032118056,0.9520951820454928,462.3648125542535,buggy
1297,baseline_exp_layout_6,j,7,0.93630859375,0.9551096182492628,385.3821061197917,buggy
1298,baseline_exp_layout_6,j,8,0.9269303385416666,0.9477177691642352,417.247307671441,buggy
1299,baseline_exp_layout_6,j,9,0.8544070095486112,0.9633028523973564,140.98385769314237,buggy
1300,baseline_exp_rendering_1,a,0,1.0,1.0,0.0,buggy
1301,baseline_exp_rendering_1,a,1,0.9605235460069445,0.9842260845364278,70.73263210720486,buggy
1302,baseline_exp_rendering_1,a,2,0.9560237630208334,0.9777110648878332,163.69956922743054,buggy
1303,baseline_exp_rendering_1,a,3,0.9511832682291668,0.971813446122688,262.35524603949654,buggy
1304,baseline_exp_rendering_1,a,4,0.9382185872395832,0.9563001969878208,425.10934543185766,buggy
1305,baseline_exp_rendering_1,a,5,0.9345187717013888,0.9545452348601832,440.4728892686632,buggy
1306,baseline_exp_rendering_1,a,6,0.9302780490451388,0.9491112652310822,525.4480479600694,buggy
1307,baseline_exp_rendering_1,a,7,0.9395307074652778,0.9563132978261883,412.79679904513887,buggy
1308,baseline_exp_rendering_1,a,8,0.9319965277777778,0.9499868890741794,501.5990454101562,buggy
1309,baseline_exp_rendering_1,a,9,0.8119197591145834,0.9367754187470574,480.8246207682292,buggy
1310,baseline_exp_rendering_1,b,0,1.0,1.0,0.0,buggy
1311,baseline_exp_rendering_1,b,1,0.9729570855034724,0.99200843966482,45.58015597873264,buggy
1312,baseline_exp_rendering_1,b,2,0.9543253580729166,0.9690156859541992,290.1816205512153,buggy
1313,baseline_exp_rendering_1,b,3,0.9476350911458332,0.96226853658304,385.30089274088544,buggy
1314,baseline_exp_rendering_1,b,4,0.9412603081597222,0.956124012749222,456.1463734266493,buggy
1315,baseline_exp_rendering_1,b,5,0.9548600260416666,0.97510661230817,291.8924172634549,buggy
1316,baseline_exp_rendering_1,b,6,0.9353629557291666,0.952004491676423,531.3210861545139,buggy
1317,baseline_exp_rendering_1,b,7,0.9427571614583332,0.9553543442195052,427.2845366753472,buggy
1318,baseline_exp_rendering_1,b,8,0.9381491427951388,0.9521663087814088,419.53629638671873,buggy
1319,baseline_exp_rendering_1,b,9,0.8760142686631944,0.9379405937146894,452.44774169921874,buggy
1320,baseline_exp_rendering_1,c,0,1.0,1.0,0.0,buggy
1321,baseline_exp_rendering_1,c,1,0.9634998914930556,0.986540580761999,77.34060601128472,buggy
1322,baseline_exp_rendering_1,c,2,0.9521614583333332,0.9760621897291352,236.73264756944445,buggy
1323,baseline_exp_rendering_1,c,3,0.9451475694444444,0.9625884471056768,361.5380335828993,buggy
1324,baseline_exp_rendering_1,c,4,0.9493934461805555,0.9752884211263708,98.84616156684028,buggy
1325,baseline_exp_rendering_1,c,5,0.9383672417534722,0.957224796646319,446.2411952039931,buggy
1326,baseline_exp_rendering_1,c,6,0.9276299370659722,0.9503293921035854,433.9690649414063,buggy
1327,baseline_exp_rendering_1,c,7,0.9326161024305556,0.9498392899631108,536.5549883355035,buggy
1328,baseline_exp_rendering_1,c,8,0.9324837239583332,0.9498534336879468,427.1717724609375,buggy
1329,baseline_exp_rendering_1,c,9,0.8117236328125,0.935760187252102,479.04870632595487,buggy
1330,baseline_exp_rendering_1,d,0,1.0,1.0,0.0,buggy
1331,baseline_exp_rendering_1,d,1,0.9889217122395834,0.99384986349794,53.64319769965278,buggy
1332,baseline_exp_rendering_1,d,2,0.9815964084201388,0.9893371668687404,129.22212944878473,buggy
1333,baseline_exp_rendering_1,d,3,0.9788088650173612,0.9855075366490944,229.4576619466146,buggy
1334,baseline_exp_rendering_1,d,4,0.9618174913194444,0.9629344647157928,434.7815793185764,buggy
1335,baseline_exp_rendering_1,d,5,0.9615228949652778,0.9623558943141476,431.6495494249132,buggy
1336,baseline_exp_rendering_1,d,6,0.9540890842013888,0.9532176315377072,473.0187969292535,buggy
1337,baseline_exp_rendering_1,d,7,0.9558281792534722,0.9556605324863624,444.186471625434,buggy
1338,baseline_exp_rendering_1,d,8,0.9524083116319444,0.9554272821850872,472.5583957248264,buggy
1339,baseline_exp_rendering_1,d,9,0.8469395616319444,0.9432087569803296,353.7149370659722,buggy
1340,baseline_exp_rendering_1,e,0,1.0,1.0,0.0,buggy
1341,baseline_exp_rendering_1,e,1,0.9719883897569443,0.991037477517626,60.095926920572914,buggy
1342,baseline_exp_rendering_1,e,2,0.9667130533854168,0.985789703064332,75.82704508463542,buggy
1343,baseline_exp_rendering_1,e,3,0.9492339409722222,0.9628786516145966,427.673427734375,buggy
1344,baseline_exp_rendering_1,e,4,0.9471620008680556,0.9624305094160664,300.36666693793404,buggy
1345,baseline_exp_rendering_1,e,5,0.9525629340277778,0.9680709964514644,310.63047878689235,buggy
1346,baseline_exp_rendering_1,e,6,0.9387114800347224,0.9557358523809852,399.12051079644095,buggy
1347,baseline_exp_rendering_1,e,7,0.9431768120659724,0.9565811352588324,449.6183322482639,buggy
1348,baseline_exp_rendering_1,e,8,0.9406515842013888,0.9551981960301764,436.6081995985243,buggy
1349,baseline_exp_rendering_1,e,9,0.8384841579861111,0.9531814968721636,290.5325881618924,buggy
1350,baseline_exp_rendering_1,f,0,1.0,1.0,0.0,buggy
1351,baseline_exp_rendering_1,f,1,0.9891110568576388,0.9956043920162954,43.01956027560764,buggy
1352,baseline_exp_rendering_1,f,2,0.9815025499131944,0.9886351517828826,163.65857313368056,buggy
1353,baseline_exp_rendering_1,f,3,0.9778732638888888,0.9821327462874816,234.17572102864585,buggy
1354,baseline_exp_rendering_1,f,4,0.9687342664930556,0.9705575405379162,303.8219642469618,buggy
1355,baseline_exp_rendering_1,f,5,0.9638736979166668,0.9671569495731852,421.2399850802951,buggy
1356,baseline_exp_rendering_1,f,6,0.9555528428819444,0.9586128813067548,514.468420952691,buggy
1357,baseline_exp_rendering_1,f,7,0.9579193793402778,0.9596531330172716,510.9893386501736,buggy
1358,baseline_exp_rendering_1,f,8,0.9590397135416666,0.9607369394525868,415.615637749566,buggy
1359,baseline_exp_rendering_1,f,9,0.9028390842013888,0.9408439502465346,417.48604302300345,buggy
1360,baseline_exp_rendering_1,g,0,1.0,1.0,0.0,buggy
1361,baseline_exp_rendering_1,g,1,0.9685183376736112,0.9872642509801164,106.73195502387152,buggy
1362,baseline_exp_rendering_1,g,2,0.9622881401909722,0.9814732719383628,205.0760118272569,buggy
1363,baseline_exp_rendering_1,g,3,0.9606309678819444,0.979157080922766,260.0708157009549,buggy
1364,baseline_exp_rendering_1,g,4,0.9440985785590278,0.9576317204781264,383.2039876302084,buggy
1365,baseline_exp_rendering_1,g,5,0.9469780815972222,0.9622724189095476,397.1053955078125,buggy
1366,baseline_exp_rendering_1,g,6,0.9308200412326388,0.945226713840732,531.9486574978299,buggy
1367,baseline_exp_rendering_1,g,7,0.9350973849826388,0.949182577258778,588.1245909288194,buggy
1368,baseline_exp_rendering_1,g,8,0.9326201714409722,0.947454468023758,586.8229465060764,buggy
1369,baseline_exp_rendering_1,g,9,0.8391156684027777,0.9627960204443106,130.4340953233507,buggy
1370,baseline_exp_rendering_1,h,0,1.0,1.0,0.0,buggy
1371,baseline_exp_rendering_1,h,1,0.9729570855034724,0.99200843966482,45.58015597873264,buggy
1372,baseline_exp_rendering_1,h,2,0.9627121310763888,0.9810035531827588,161.32683810763888,buggy
1373,baseline_exp_rendering_1,h,3,0.9612608506944444,0.9726707326397604,282.3513462999132,buggy
1374,baseline_exp_rendering_1,h,4,0.9508908420138888,0.9656298237793606,319.3006884765625,buggy
1375,baseline_exp_rendering_1,h,5,0.9423735894097224,0.95873318939302,449.1147669813368,buggy
1376,baseline_exp_rendering_1,h,6,0.9402490234375,0.9552147173215508,438.7405289713542,buggy
1377,baseline_exp_rendering_1,h,7,0.9402520073784724,0.954576500963664,473.2087025282118,buggy
1378,baseline_exp_rendering_1,h,8,0.9324527994791668,0.9482891193721316,509.0962014431424,buggy
1379,baseline_exp_rendering_1,h,9,0.8384844292534722,0.9618064246802892,144.09296847873264,buggy
1380,baseline_exp_rendering_1,i,0,1.0,1.0,0.0,buggy
1381,baseline_exp_rendering_1,i,1,0.9633905707465278,0.9868163010452096,76.37817301432291,buggy
1382,baseline_exp_rendering_1,i,2,0.9524262152777778,0.9764057362330816,174.25077745225695,buggy
1383,baseline_exp_rendering_1,i,3,0.9541200086805556,0.974503711275581,220.71720648871528,buggy
1384,baseline_exp_rendering_1,i,4,0.93788818359375,0.956100906457191,373.95761338975694,buggy
1385,baseline_exp_rendering_1,i,5,0.935078125,0.9531912331627294,432.0540744357639,buggy
1386,baseline_exp_rendering_1,i,6,0.9292328559027778,0.9508173682408154,430.5264626736111,buggy
1387,baseline_exp_rendering_1,i,7,0.9354112413194444,0.953591792356267,487.3613956705729,buggy
1388,baseline_exp_rendering_1,i,8,0.93319580078125,0.9520946580770756,389.4688788519965,buggy
1389,baseline_exp_rendering_1,i,9,0.9526296657986112,0.9658700213567172,303.8844086371528,buggy
1390,baseline_exp_rendering_1,j,0,1.0,1.0,0.0,buggy
1391,baseline_exp_rendering_1,j,1,0.9409280056423612,0.962029781214484,323.96044080946183,buggy
1392,baseline_exp_rendering_1,j,2,0.93774169921875,0.958208460642613,397.1093950737847,buggy
1393,baseline_exp_rendering_1,j,3,0.9310788302951388,0.9524266121917484,460.9689748806424,buggy
1394,baseline_exp_rendering_1,j,4,0.9319669596354166,0.9530855720454052,357.3845374891493,buggy
1395,baseline_exp_rendering_1,j,5,0.9406117078993056,0.9575066342464944,353.9720399305556,buggy
1396,baseline_exp_rendering_1,j,6,0.9316902669270832,0.9481422086656884,366.59523193359377,buggy
1397,baseline_exp_rendering_1,j,7,0.9376898871527778,0.9521580254279092,338.5629234483507,buggy
1398,baseline_exp_rendering_1,j,8,0.9294731987847222,0.9491397633244484,401.33850070529513,buggy
1399,baseline_exp_rendering_1,j,9,0.8309665256076388,0.9355475840247256,477.73181179470487,buggy
1400,baseline_exp_rendering_2,a,0,1.0,1.0,0.0,buggy
1401,baseline_exp_rendering_2,a,1,0.9564824761284724,0.9845630179813448,75.75526909722223,buggy
1402,baseline_exp_rendering_2,a,2,0.94902587890625,0.9792323301677592,88.7018004014757,buggy
1403,baseline_exp_rendering_2,a,3,0.928974609375,0.9530651849381576,445.2225697157118,buggy
1404,baseline_exp_rendering_2,a,4,0.9417540147569444,0.9668556255783348,160.9055224609375,buggy
1405,baseline_exp_rendering_2,a,5,0.9364363606770834,0.95667582092072,367.0316875542535,buggy
1406,baseline_exp_rendering_2,a,6,0.9281277126736112,0.9499113880979624,418.92958957248266,buggy
1407,baseline_exp_rendering_2,a,7,0.9363536241319445,0.9546834144741848,272.02806667751736,buggy
1408,baseline_exp_rendering_2,a,8,0.9339992947048612,0.953242513376898,287.3274652777778,buggy
1409,baseline_exp_rendering_2,a,9,0.8419495985243055,0.9558121255537446,203.09552707248264,buggy
1410,baseline_exp_rendering_2,b,0,1.0,1.0,0.0,buggy
1411,baseline_exp_rendering_2,b,1,0.9726820203993056,0.9926676118044312,40.80517361111111,buggy
1412,baseline_exp_rendering_2,b,2,0.9634738498263888,0.9847900675554287,140.97332763671875,buggy
1413,baseline_exp_rendering_2,b,3,0.9457449001736112,0.9598979491572786,480.6146061197917,buggy
1414,baseline_exp_rendering_2,b,4,0.9476264105902776,0.9622966867923464,330.48940619574654,buggy
1415,baseline_exp_rendering_2,b,5,0.9653811306423612,0.9857950474617628,95.46010932074653,buggy
1416,baseline_exp_rendering_2,b,6,0.9556939019097224,0.9676556520757964,230.4804378255208,buggy
1417,baseline_exp_rendering_2,b,7,0.9559828016493056,0.9656764748001442,309.15198079427086,buggy
1418,baseline_exp_rendering_2,b,8,0.9371685112847222,0.9515302905582752,468.6855224609375,buggy
1419,baseline_exp_rendering_2,b,9,0.8276652018229167,0.9554442173930112,219.93580078125,buggy
1420,baseline_exp_rendering_2,c,0,1.0,1.0,0.0,buggy
1421,baseline_exp_rendering_2,c,1,0.9726820203993056,0.9926676118044312,40.80517361111111,buggy
1422,baseline_exp_rendering_2,c,2,0.9634581163194444,0.9850577570531852,76.75737033420138,buggy
1423,baseline_exp_rendering_2,c,3,0.9614881727430556,0.9820154431865828,174.91055501302085,buggy
1424,baseline_exp_rendering_2,c,4,0.95159423828125,0.9662059880187306,283.8916783311632,buggy
1425,baseline_exp_rendering_2,c,5,0.9412369791666668,0.9568222369582924,505.4364423285591,buggy
1426,baseline_exp_rendering_2,c,6,0.9384583875868056,0.9534764747066158,434.5720274522569,buggy
1427,baseline_exp_rendering_2,c,7,0.9387204318576388,0.952266266171874,454.96648871527776,buggy
1428,baseline_exp_rendering_2,c,8,0.9346221245659724,0.9494128821461744,537.3966097005208,buggy
1429,baseline_exp_rendering_2,c,9,0.8116927083333333,0.9322766622250394,504.32394558376734,buggy
1430,baseline_exp_rendering_2,d,0,1.0,1.0,0.0,buggy
1431,baseline_exp_rendering_2,d,1,0.9726820203993056,0.9926676118044312,40.80517361111111,buggy
1432,baseline_exp_rendering_2,d,2,0.9634605577256944,0.9843232330785644,164.40158175998263,buggy
1433,baseline_exp_rendering_2,d,3,0.9594414605034722,0.9779903324764808,197.16240614149305,buggy
1434,baseline_exp_rendering_2,d,4,0.9513446723090278,0.9660264667261372,300.5877113172743,buggy
1435,baseline_exp_rendering_2,d,5,0.9466411675347224,0.9623224530337317,396.5202365451389,buggy
1436,baseline_exp_rendering_2,d,6,0.9373773871527776,0.953526874207349,419.77760335286456,buggy
1437,baseline_exp_rendering_2,d,7,0.9388126627604166,0.9533791411103296,470.97127902560766,buggy
1438,baseline_exp_rendering_2,d,8,0.9340464952256944,0.9494001989048196,552.3132137044271,buggy
1439,baseline_exp_rendering_2,d,9,0.8193267144097223,0.9328374817514888,416.12578369140624,buggy
1440,baseline_exp_rendering_2,e,0,1.0,1.0,0.0,buggy
1441,baseline_exp_rendering_2,e,1,0.9654136827256944,0.9892707274845252,44.23931749131945,buggy
1442,baseline_exp_rendering_2,e,2,0.9550382486979166,0.9800329834490088,124.61549533420138,buggy
1443,baseline_exp_rendering_2,e,3,0.9528116861979168,0.974429099299314,227.60787136501736,buggy
1444,baseline_exp_rendering_2,e,4,0.9371601019965278,0.95545793160078,410.38641086154513,buggy
1445,baseline_exp_rendering_2,e,5,0.9342249891493056,0.9569485091331872,396.55380859375,buggy
1446,baseline_exp_rendering_2,e,6,0.9334431966145832,0.9521675082515476,433.2128401692708,buggy
1447,baseline_exp_rendering_2,e,7,0.92614990234375,0.9470604402106264,547.3320874023437,buggy
1448,baseline_exp_rendering_2,e,8,0.9265681966145832,0.9454759585614584,523.0020822482638,buggy
1449,baseline_exp_rendering_2,e,9,0.8125428602430556,0.9355689729139866,448.240693359375,buggy
1450,baseline_exp_rendering_2,f,0,1.0,1.0,0.0,buggy
1451,baseline_exp_rendering_2,f,1,0.9679201931423612,0.9878338011297108,136.42633816189235,buggy
1452,baseline_exp_rendering_2,f,2,0.9591224500868056,0.9806451222172023,131.14642496744793,buggy
1453,baseline_exp_rendering_2,f,3,0.9629294162326388,0.98019910010372,196.8365958658854,buggy
1454,baseline_exp_rendering_2,f,4,0.9402921549479166,0.9557484071025896,455.9018104383681,buggy
1455,baseline_exp_rendering_2,f,5,0.9450344509548612,0.9609182116308688,419.4554877387153,buggy
1456,baseline_exp_rendering_2,f,6,0.9439309353298612,0.9585691775687718,380.437249077691,buggy
1457,baseline_exp_rendering_2,f,7,0.9353580729166666,0.9502490587898184,549.1256944444444,buggy
1458,baseline_exp_rendering_2,f,8,0.9308629014756944,0.9459258918011116,599.4369346788194,buggy
1459,baseline_exp_rendering_2,f,9,0.8344927300347222,0.957956629104758,161.4893288845486,buggy
1460,baseline_exp_rendering_2,g,0,1.0,1.0,0.0,buggy
1461,baseline_exp_rendering_2,g,1,0.9696739366319445,0.9893563958804924,65.97927842881944,buggy
1462,baseline_exp_rendering_2,g,2,0.96181640625,0.9819077189576269,177.01164849175348,buggy
1463,baseline_exp_rendering_2,g,3,0.9574514431423612,0.9783166888333558,191.0490977647569,buggy
1464,baseline_exp_rendering_2,g,4,0.96220703125,0.9820209990316248,103.98229031032986,buggy
1465,baseline_exp_rendering_2,g,5,0.94513427734375,0.9603517172642626,356.20093234592014,buggy
1466,baseline_exp_rendering_2,g,6,0.9347642686631944,0.9503871345317528,470.7184912109375,buggy
1467,baseline_exp_rendering_2,g,7,0.9390801323784722,0.9523067652572236,471.8108680555556,buggy
1468,baseline_exp_rendering_2,g,8,0.9331171332465278,0.9479874534098148,554.0026529947917,buggy
1469,baseline_exp_rendering_2,g,9,0.8226155598958333,0.939878472299918,360.53115234375,buggy
1470,baseline_exp_rendering_2,h,0,1.0,1.0,0.0,buggy
1471,baseline_exp_rendering_2,h,1,0.9648369683159722,0.98765453650597,52.56722330729167,buggy
1472,baseline_exp_rendering_2,h,2,0.9554408094618057,0.9798356281012326,112.0104380967882,buggy
1473,baseline_exp_rendering_2,h,3,0.9519821506076388,0.973744018630684,265.86879991319444,buggy
1474,baseline_exp_rendering_2,h,4,0.9375037977430556,0.9557907338314002,364.2474791124132,buggy
1475,baseline_exp_rendering_2,h,5,0.9345024956597222,0.9529599079833933,497.4195667860243,buggy
1476,baseline_exp_rendering_2,h,6,0.9288544379340278,0.9476388102134348,526.6114634874132,buggy
1477,baseline_exp_rendering_2,h,7,0.9310107421875,0.949155701091817,462.1456507703993,buggy
1478,baseline_exp_rendering_2,h,8,0.9243809678819443,0.9430199283044246,529.7792054578993,buggy
1479,baseline_exp_rendering_2,h,9,0.8859339735243056,0.9366685808289632,487.3782253689236,buggy
1480,baseline_exp_rendering_2,i,0,1.0,1.0,0.0,buggy
1481,baseline_exp_rendering_2,i,1,0.9888359917534724,0.9962635641559064,38.24457790798611,buggy
1482,baseline_exp_rendering_2,i,2,0.9819021267361112,0.9879045017649936,138.71678873697917,buggy
1483,baseline_exp_rendering_2,i,3,0.975302734375,0.9814111666792442,230.3232644314236,buggy
1484,baseline_exp_rendering_2,i,4,0.9629264322916666,0.9645608485285604,391.5330767144097,buggy
1485,baseline_exp_rendering_2,i,5,0.9651079644097222,0.9669229032140902,346.8387388780382,buggy
1486,baseline_exp_rendering_2,i,6,0.9512527126736112,0.9558485095132851,447.9371704101562,buggy
1487,baseline_exp_rendering_2,i,7,0.9663707139756944,0.9680951428504558,306.26040988498266,buggy
1488,baseline_exp_rendering_2,i,8,0.9696785481770832,0.9780239713709468,241.38104248046875,buggy
1489,baseline_exp_rendering_2,i,9,0.8754763454861111,0.9377633345126716,447.4274338107639,buggy
1490,baseline_exp_rendering_2,j,0,1.0,1.0,0.0,buggy
1491,baseline_exp_rendering_2,j,1,0.9597355143229168,0.9733696041285196,239.39579237196185,buggy
1492,baseline_exp_rendering_2,j,2,0.95010498046875,0.9654817546250072,284.654009874132,buggy
1493,baseline_exp_rendering_2,j,3,0.9473578559027778,0.961103366821484,433.8369509548611,buggy
1494,baseline_exp_rendering_2,j,4,0.9450018988715276,0.9588460890217289,409.3189124891493,buggy
1495,baseline_exp_rendering_2,j,5,0.9564811197916666,0.966986149478698,302.2690071614583,buggy
1496,baseline_exp_rendering_2,j,6,0.9402620442708334,0.9560577230498356,408.32848388671874,buggy
1497,baseline_exp_rendering_2,j,7,0.9390508355034722,0.9525682302511734,466.7116769748264,buggy
1498,baseline_exp_rendering_2,j,8,0.9358447265625,0.9514670963210794,444.2857796223958,buggy
1499,baseline_exp_rendering_2,j,9,0.8981995985243055,0.9470496766936608,291.75867078993053,buggy
1500,baseline_exp_rendering_3,a,0,1.0,1.0,0.0,buggy
1501,baseline_exp_rendering_3,a,1,0.9709836154513888,0.9880439729926448,58.45128797743055,buggy
1502,baseline_exp_rendering_3,a,2,0.9420122612847224,0.9631486197670134,334.1341243489583,buggy
1503,baseline_exp_rendering_3,a,3,0.9443809678819444,0.9644836369126794,326.83244059244794,buggy
1504,baseline_exp_rendering_3,a,4,0.9552313910590278,0.972608187208608,219.1977460394965,buggy
1505,baseline_exp_rendering_3,a,5,0.9503122287326388,0.9676787639858756,298.8690687391493,buggy
1506,baseline_exp_rendering_3,a,6,0.9337958441840276,0.9558795424890588,367.8714271375868,buggy
1507,baseline_exp_rendering_3,a,7,0.9465106879340278,0.9631729172854993,290.46603054470484,buggy
1508,baseline_exp_rendering_3,a,8,0.9343052842881944,0.9552682361038444,369.45302408854167,buggy
1509,baseline_exp_rendering_3,a,9,0.8213194444444445,0.9409362124850056,388.3838948567709,buggy
1510,baseline_exp_rendering_3,b,0,1.0,1.0,0.0,buggy
1511,baseline_exp_rendering_3,b,1,0.96932861328125,0.9868505449614934,75.78839436848958,buggy
1512,baseline_exp_rendering_3,b,2,0.9583436414930556,0.9789228909246332,143.96643527560764,buggy
1513,baseline_exp_rendering_3,b,3,0.9556070963541666,0.9755086867968008,200.62917453342013,buggy
1514,baseline_exp_rendering_3,b,4,0.9411328125,0.9598521011434292,368.9709122721354,buggy
1515,baseline_exp_rendering_3,b,5,0.9390231662326388,0.9594752993039068,399.158698187934,buggy
1516,baseline_exp_rendering_3,b,6,0.9327210828993056,0.9536776358224464,453.7141805013021,buggy
1517,baseline_exp_rendering_3,b,7,0.9345195855034722,0.9553043966933132,415.0348041449653,buggy
1518,baseline_exp_rendering_3,b,8,0.9363286675347222,0.9555667659565048,381.3265093315972,buggy
1519,baseline_exp_rendering_3,b,9,0.8355563693576389,0.9521876999302318,184.7447111002604,buggy
1520,baseline_exp_rendering_3,c,0,1.0,1.0,0.0,buggy
1521,baseline_exp_rendering_3,c,1,0.9570236545138888,0.9811762809098106,78.34848822699652,buggy
1522,baseline_exp_rendering_3,c,2,0.9519474283854168,0.9757872632393048,119.15993489583332,buggy
1523,baseline_exp_rendering_3,c,3,0.94903564453125,0.9713618377590484,237.34654052734376,buggy
1524,baseline_exp_rendering_3,c,4,0.9292510308159724,0.956065262692037,299.19805419921875,buggy
1525,baseline_exp_rendering_3,c,5,0.9246506076388888,0.9524984851215206,446.6724424913194,buggy
1526,baseline_exp_rendering_3,c,6,0.9159016927083332,0.9452813644697964,496.9560270182292,buggy
1527,baseline_exp_rendering_3,c,7,0.9267331271701388,0.9522574801479552,361.119501953125,buggy
1528,baseline_exp_rendering_3,c,8,0.923544921875,0.949824825765418,372.3451334635417,buggy
1529,baseline_exp_rendering_3,c,9,0.8207657877604166,0.9423817491953164,303.32804904513887,buggy
1530,baseline_exp_rendering_3,d,0,1.0,1.0,0.0,buggy
1531,baseline_exp_rendering_3,d,1,0.96057373046875,0.9824184002255282,72.84087239583333,buggy
1532,baseline_exp_rendering_3,d,2,0.9514876302083334,0.9762087088791468,113.73174506293402,buggy
1533,baseline_exp_rendering_3,d,3,0.9347132703993056,0.9577265929931342,386.01553900824655,buggy
1534,baseline_exp_rendering_3,d,4,0.9518115234375,0.9712621298792274,138.50209635416667,buggy
1535,baseline_exp_rendering_3,d,5,0.9464341905381944,0.9667524828750118,251.30232937282983,buggy
1536,baseline_exp_rendering_3,d,6,0.9230327690972222,0.9505114921851396,414.6126869032118,buggy
1537,baseline_exp_rendering_3,d,7,0.9476212565104166,0.9652001059478508,212.3120822482639,buggy
1538,baseline_exp_rendering_3,d,8,0.9386235894097222,0.9586837272240284,240.9490388997396,buggy
1539,baseline_exp_rendering_3,d,9,0.8194748263888889,0.9380032333816168,365.7481789822049,buggy
